OBJECTID,ANO,CDMUN,NMMUN,NMEST,NMREG,VZHURM3S,VZHRUM3S,VZINDM3S,VZMINM3S,VZTERM3S,VZANIM3S,VZIRRM3S,VZTOTM3S,SHAPE_Length,SHAPE_Area
3750,1980,5106703,Ponte Branca,MT,REGIÃO CENTRO-OESTE,0.00266682,0.00207733,8.115e-05,0,0,0.01458473,0,0.01941002,2.25887987205028,0.11092192744087
3751,1980,5106752,Pontes e Lacerda,MT,REGIÃO CENTRO-OESTE,0.01497797,0.00799214,0.00182517,5e-08,0,0,4.004e-05,0.02483537,6.84110128990747,1.10456973929329
3752,1980,5106802,Porto dos Gaúchos,MT,REGIÃO CENTRO-OESTE,0.0076449,0.01283823,0.00147698,0.006996,0,0.01560497,0.00018101,0.04474209,8.80383429557341,2.5222893028515
3753,1980,5107008,Poxoréo,MT,REGIÃO CENTRO-OESTE,0.03057979,0.02003086,0.00541179,0.00428579,0,0.10892405,0.0009025,0.17013478,9.29627413481205,1.4476327773455
3754,1980,5107107,São José dos Quatro Marcos,MT,REGIÃO CENTRO-OESTE,0.02158308,0.01442757,0.00367839,0,0,0,0.00042423,0.04011326,1.76304104183653,0.10750051435676
3755,1980,5107206,Rio Branco,MT,REGIÃO CENTRO-OESTE,0.0152043,0.01552218,0.00189884,0,0,0,0,0.03262532,2.99787061581089,0.1691614567701
3756,1980,5107305,São José do Rio Claro,MT,REGIÃO CENTRO-OESTE,0.00411197,0.00581091,0.00059838,0,0,0,0.00733689,0.01785815,12.0018548292864,2.21734016381225
3757,1980,5107602,Rondonópolis,MT,REGIÃO CENTRO-OESTE,0.22828679,0.02221677,0.02338879,0.00033416,0,0.13232927,0.00346121,0.41001699,3.66763001336631,0.388964415991576
3758,1980,5107701,Rosário Oeste,MT,REGIÃO CENTRO-OESTE,0.01765221,0.01370067,0.00058632,3.741e-05,0,0.04611646,0.00524603,0.0833391,9.08508426034064,0.705419637033643
3759,1980,5107750,Salto do Céu,MT,REGIÃO CENTRO-OESTE,0.00572129,0.01020515,0.00014296,0,0,0,0,0.0160694,1.64759943724008,0.110641084929855
3760,1980,5107776,Santa Terezinha,MT,REGIÃO CENTRO-OESTE,0.00609353,0.00413479,0.00015263,0,0,0,0.00191601,0.01229695,6.44222431162533,1.60001785907355
3761,1980,5107800,Santo Antônio do Leverger,MT,REGIÃO CENTRO-OESTE,0.00781855,0.00948375,0.00047721,3.6e-07,0,0.10125386,0.04715503,0.16618875,5.99741450591766,1.00133636517311
3762,1980,5107859,São Félix do Araguaia,MT,REGIÃO CENTRO-OESTE,0.01318492,0.00917072,0.00021444,0,0,0.20551779,0.00539973,0.23348761,10.896216129841,3.42459898648986
3763,1980,5107909,Sinop,MT,REGIÃO CENTRO-OESTE,0.02048863,0.01273148,0.00789632,1e-08,0,0,0.00015845,0.0412749,12.4137870021853,4.5551225596298
3764,1980,5107958,Tangará da Serra,MT,REGIÃO CENTRO-OESTE,0.03252731,0.02179606,0.00379453,8.59e-05,0,0.05750263,0.00040773,0.11611415,6.63201392038223,0.969979451416473
3765,1980,5108105,Tesouro,MT,REGIÃO CENTRO-OESTE,0.00675538,0.00177264,0.00134254,0.00057682,0,0.02477328,0,0.03522065,3.11886241862983,0.339029508050804
3766,1980,5108204,Torixoréu,MT,REGIÃO CENTRO-OESTE,0.01120719,0.00674696,0.00095482,0,0,0.04775336,0.00375304,0.07041537,3.74667967415396,0.432083746373035
3767,1980,5108402,Várzea Grande,MT,REGIÃO CENTRO-OESTE,0.21619852,0.00395132,0.07466628,1.05e-06,0,0.0061531,0.00029402,0.30126429,1.38044159941974,0.0760929643579844
3768,1980,5200100,Abadiânia,GO,REGIÃO CENTRO-OESTE,0.00635449,0.00452358,0.00023594,0.00013625,0,0.02818644,0.00085401,0.04029072,1.67350613497323,0.0880157280700865
3769,1980,5200134,Acreúna,GO,REGIÃO CENTRO-OESTE,0.01270258,0.00445646,0.00094905,0,0,0.10487816,0.02043431,0.14342055,3.33474814266741,0.212974362573943
3770,1980,5200209,Água Limpa,GO,REGIÃO CENTRO-OESTE,0.00267545,0.00098395,8.115e-05,0,0,0.03485136,0,0.03859191,1.16719096477994,0.038675531460865
3771,1980,5200308,Alexânia,GO,REGIÃO CENTRO-OESTE,0.00993106,0.00480158,0.00079767,0.0010914,0,0.0207761,0.07039778,0.1077956,1.36238769402336,0.0716983285715938
3772,1980,5200407,Almas,GO,REGIÃO CENTRO-OESTE,0.00270837,0.00743207,0.00014296,0,0,0.02022459,4.485e-05,0.03055285,3.99137466569811,0.378694213938824
3773,1980,5200506,Aloândia,GO,REGIÃO CENTRO-OESTE,0.00320667,0.00063946,7.148e-05,0,0,0.00977272,1.221e-05,0.01370253,0.424088543285914,0.00876121554479016
3774,1980,5200605,Alto Paraíso de Goiás,GO,REGIÃO CENTRO-OESTE,0.00186015,0.00177262,8.115e-05,0.0035942,0,0.00987123,0.00024458,0.01742392,2.91820215762325,0.216998532647438
3775,1980,5200704,Alvorada,GO,REGIÃO CENTRO-OESTE,0.00855931,0.00323883,0.00146826,0,0,0.03336835,0,0.04663475,2.44667858502228,0.190578009913748
3776,1980,5200803,Alvorada do Norte,GO,REGIÃO CENTRO-OESTE,0.0092052,0.00151751,0.00025912,0,0,0.01931407,3.66e-06,0.03029956,2.43041975190772,0.108010597077495
3777,1980,5200902,Amorinópolis,GO,REGIÃO CENTRO-OESTE,0.00657399,0.00224236,0.00038275,0,0,0.02885917,7.66e-05,0.03813488,1.09729184762353,0.0345887337324554
3778,1980,5201009,Ananás,GO,REGIÃO CENTRO-OESTE,0.00645193,0.00617074,0.0002345,0,0,0.01811193,0,0.0309691,2.29231675125834,0.169693874041594
3779,1980,5201108,Anápolis,GO,REGIÃO CENTRO-OESTE,0.33966643,0.01363145,0.23090704,0.00359502,0,0.04742548,0.03544603,0.67067146,1.72806185542119,0.0908949159070477
3780,1980,5201207,Anhanguera,GO,REGIÃO CENTRO-OESTE,0.00132165,9.042e-05,0.00024481,5e-08,0,0.00374116,0,0.0053981,0.309662948452033,0.00471873864483848
3781,1980,5201306,Anicuns,GO,REGIÃO CENTRO-OESTE,0.02526832,0.00826289,0.00443969,2e-08,0,0.0692389,0.00281106,0.11002088,1.4743496904399,0.0925834726909216
3782,1980,5201405,Aparecida de Goiânia,GO,REGIÃO CENTRO-OESTE,0.03351471,0.01734816,0.01851545,0.00081904,0,0.00662666,0.01113407,0.08795809,0.823020828272077,0.0245192393554815
3783,1980,5201504,Aporé,GO,REGIÃO CENTRO-OESTE,0.00165632,0.00172505,7.148e-05,0,0,0.06429877,0.00054319,0.06829482,4.43138043805093,0.435538662514542
3784,1980,5201603,Araçu,GO,REGIÃO CENTRO-OESTE,0.00420731,0.00154398,0.00030663,0,0,0.01876863,0.0156861,0.04051266,0.671762964432214,0.0131111718176696
3785,1980,5201702,Aragarças,GO,REGIÃO CENTRO-OESTE,0.02169664,0.00066378,0.00118192,0.0035942,0,0.00569073,2.6e-07,0.03282752,1.66936318511946,0.0599738343970118
3786,1980,5201801,Aragoiânia,GO,REGIÃO CENTRO-OESTE,0.00324455,0.00151638,0.00103674,7.278e-05,0,0.00941526,0.00166318,0.01694889,0.701788705776597,0.020171524026206
3787,1980,5201900,Araguacema,GO,REGIÃO CENTRO-OESTE,0.00548382,0.01439571,0.00038759,0.00013469,0,0.03710628,0.00148664,0.05899474,8.21117961222494,0.848099598990189
3788,1980,5202007,Araguaçu,GO,REGIÃO CENTRO-OESTE,0.00823498,0.00980716,0.00010424,0,0,0.1185339,0.02282725,0.15950753,4.46145923836302,0.723301161163473
3789,1980,5202106,Araguaína,GO,REGIÃO CENTRO-OESTE,0.08313535,0.02775584,0.01572847,0.0035942,0,0.23369318,0.00024662,0.36415364,4.56645420212296,0.745149990187353
3790,1980,5202205,Araguatins,GO,REGIÃO CENTRO-OESTE,0.01663153,0.01209119,0.00033563,0,0,0.0242116,0.0009507,0.05422065,3.84686677723094,0.247867183590344
3791,1980,5202304,Arapoema,GO,REGIÃO CENTRO-OESTE,0.00595372,0.01498662,0.00063689,1.213e-05,0,0.07927121,0.00025611,0.10111669,4.04608827219635,0.370716782940282
3792,1980,5202403,Arraias,GO,REGIÃO CENTRO-OESTE,0.00811659,0.01218871,6.295e-05,0,0,0.05545031,0.00962976,0.08544832,3.54939291194502,0.476207223141344
3793,1980,5202502,Aruanã,GO,REGIÃO CENTRO-OESTE,0.00483971,0.00443683,0.0003522,1.3e-07,0,0.07244541,0.00150625,0.08358052,4.87760055075803,0.352649282907258
3794,1980,5202601,Aurilândia,GO,REGIÃO CENTRO-OESTE,0.00617624,0.00209163,0.00020393,0,0,0.04786323,1.052e-05,0.05634555,1.32013162071446,0.0479422939674654
3795,1980,5202700,Aurora do Norte,GO,REGIÃO CENTRO-OESTE,0.00249987,0.00355009,3.181e-05,0,0,0.01135856,0.00758347,0.02502379,2.56614941587553,0.10568911125137
3796,1980,5202809,Avelinópolis,GO,REGIÃO CENTRO-OESTE,0.00302832,0.00119335,0,5.3e-07,0,0.01398606,0.00212777,0.02033603,0.575648389021,0.0137516967680727
3797,1980,5202908,Axixá de Goiás,GO,REGIÃO CENTRO-OESTE,0.0092412,0.00497772,0,0,0,0.00489908,1.447e-05,0.01913247,0.432625921475069,0.00851184884956872
3798,1980,5203005,Babaçulândia,GO,REGIÃO CENTRO-OESTE,0.01159208,0.01229647,0.00038577,0.0035942,0,0.03448283,0.00054535,0.06289669,2.70750423271959,0.259285741808746
3799,1980,5203104,Baliza,GO,REGIÃO CENTRO-OESTE,0.00141901,0.00153939,0,0,0,0.01263619,0.01870442,0.03429901,2.2271333364151,0.150914953970238
3800,1980,5203203,Barro Alto,GO,REGIÃO CENTRO-OESTE,0.00669255,0.00747639,0.00038528,1.23e-05,0,0.0707755,0.00965168,0.0949937,2.64678759247443,0.171603549526449
3801,1980,5203302,Bela Vista de Goiás,GO,REGIÃO CENTRO-OESTE,0.01169757,0.00908916,0.00164601,0.00013564,0,0.08059083,0.00736737,0.11052658,2.34841836334519,0.133375624796688
3802,1980,5203401,Bom Jardim de Goiás,GO,REGIÃO CENTRO-OESTE,0.00686939,0.00240222,0.00071306,0,0,0.03429901,2.37e-06,0.04428605,2.02341026006296,0.156162654423797
3803,1980,5203500,Bom Jesus de Goiás,GO,REGIÃO CENTRO-OESTE,0.01178803,0.00407749,0.00051931,0,0,0.06488028,0.00033593,0.08160105,2.28831204667254,0.120061882678099
3804,1980,5203609,Brazabrantes,GO,REGIÃO CENTRO-OESTE,0.00236252,0.00126748,0.00023979,4e-08,0,0.00845568,0.00258636,0.01491187,0.567514874107227,0.0103692401233033
3805,1980,5203708,Brejinho de Nazaré,GO,REGIÃO CENTRO-OESTE,0.00811472,0.00801288,7.148e-05,0,0,0.03777871,0.00068218,0.05465997,3.85570714139642,0.31559256949212
3806,1980,5203807,Britânia,GO,REGIÃO CENTRO-OESTE,0.0042342,0.00070586,0.00040546,0,0,0.03098793,4.978e-05,0.03638324,2.62819403731609,0.122873695802434
3807,1980,5203906,Buriti Alegre,GO,REGIÃO CENTRO-OESTE,0.01806328,0.0018268,0.00068576,0,0,0.06539832,0.00121755,0.08719172,1.77143629523329,0.0765104585941563
3808,1980,5204003,Cabeceiras,GO,REGIÃO CENTRO-OESTE,0.00322509,0.00289553,0.00020898,9e-08,0,0.02090945,0.00801477,0.03525391,1.5429644644955,0.0937009400555169
3809,1980,5204102,Cachoeira Alta,GO,REGIÃO CENTRO-OESTE,0.00971955,0.00388411,0.00158867,2e-08,0,0.08791861,0.00146659,0.10457755,2.34935209450313,0.141620106986358
3810,1980,5204201,Cachoeira de Goiás,GO,REGIÃO CENTRO-OESTE,0.0011916,0.0005519,0,2e-08,0,0.01514166,0,0.01688519,0.864296508564536,0.0351402057159488
3811,1980,5204300,Caçu,GO,REGIÃO CENTRO-OESTE,0.0098137,0.00411719,0.00088373,8e-08,0,0.11103208,0.00013834,0.12598513,3.19603072794619,0.193017566759998
3812,1980,5204409,Caiapônia,GO,REGIÃO CENTRO-OESTE,0.02335785,0.01273427,0.00085698,2.1e-06,0,0.22701818,0.00098044,0.26494982,6.65674488523633,1.1178662902405
3813,1980,5204508,Caldas Novas,GO,REGIÃO CENTRO-OESTE,0.02005516,0.00357,0.00311145,2.1e-07,0,0.05009122,0.00100246,0.0778305,2.50200016221582,0.157576687927726
3814,1980,5204607,Campestre de Goiás,GO,REGIÃO CENTRO-OESTE,0.00160412,0.00132177,0.0003715,0.00059007,0,0.01768996,0.00551358,0.027091,0.768993157842275,0.0232801070726493
3815,1980,5204706,Campinorte,GO,REGIÃO CENTRO-OESTE,0.00796202,0.00295262,0.00105445,0,0,0.01657952,1.15e-06,0.02854976,2.40006485999383,0.0892601224992298
3816,1980,5204805,Campo Alegre de Goiás,GO,REGIÃO CENTRO-OESTE,0.00221509,0.00271348,0,1.5e-07,0,0.03920683,0.00689796,0.0510335,2.64404548587347,0.209695465969101
3817,1980,5204904,Campos Belos,GO,REGIÃO CENTRO-OESTE,0.01219728,0.00264698,0.00090948,0,0,0.02130867,0.05708442,0.09414683,2.07201168280826,0.0651575039646713
3818,1980,5205000,Carmo do Rio Verde,GO,REGIÃO CENTRO-OESTE,0.00852295,0.0054466,0.00029725,2e-08,0,0.03880313,0.010102,0.06317197,1.17986280453939,0.0498083609464336
3819,1980,5205109,Catalão,GO,REGIÃO CENTRO-OESTE,0.08387823,0.00696155,0.01734201,0.00028266,0,0.09961865,0.01121424,0.21929734,5.10859257621974,0.322393536542578
3820,1980,5205208,Caturaí,GO,REGIÃO CENTRO-OESTE,0.00296809,0.00193106,0,0,0,0.01314885,0.0606113,0.0786593,0.697282466827973,0.0176061924844337
3821,1980,5205307,Cavalcante,GO,REGIÃO CENTRO-OESTE,0.00343378,0.00756662,0.00042362,0.00359435,0,0.03551385,0,0.05053222,5.73170352506029,0.788908822212911
3822,1980,5205406,Ceres,GO,REGIÃO CENTRO-OESTE,0.0291498,0.01466,0.00929921,0.00013469,0,0.05204556,0.0028309,0.10812015,1.69707977439411,0.0729868256916733
3823,1980,5205505,Colinas de Goiás,GO,REGIÃO CENTRO-OESTE,0.0290492,0.00467556,0.00225728,0,0,0.02029177,5.19e-06,0.05627901,1.44970534327503,0.0692364970290477
3824,1980,5205604,Conceição do Norte,GO,REGIÃO CENTRO-OESTE,0.00171141,0.00369223,0,0,0,0.02538044,0,0.03078408,2.31840931004969,0.245102111403468
3825,1980,5205703,Córrego do Ouro,GO,REGIÃO CENTRO-OESTE,0.0034074,0.00229738,0.00042311,0,0,0.0402535,3.62e-06,0.04638501,1.15952647077857,0.0390619329021055
3826,1980,5205802,Corumbá de Goiás,GO,REGIÃO CENTRO-OESTE,0.00371059,0.01436519,0.00318111,0.00448504,0,0.05238508,0.00412847,0.0822555,3.05809778445047,0.240547485776215
3827,1980,5205901,Corumbaíba,GO,REGIÃO CENTRO-OESTE,0.00597216,0.00236545,0.0019403,0,0,0.07396558,0.00029485,0.08453833,2.68652302185458,0.160077841790784
3828,1980,5206008,Couto de Magalhães,GO,REGIÃO CENTRO-OESTE,0.00283079,0.00447408,0,0,0,0.01850239,0.00168469,0.02749195,1.93555898903292,0.169952225199899
3829,1980,5206107,Cristalândia,GO,REGIÃO CENTRO-OESTE,0.01001894,0.00877252,0.0001508,0,0,0.08324917,0.01880213,0.12099357,6.34227897012939,1.24690740822546
3830,1980,5206206,Cristalina,GO,REGIÃO CENTRO-OESTE,0.01843307,0.00448515,0.00126276,0.00359566,0,0.05145425,0.31163718,0.39086808,5.32042218045767,0.522956623102601
3831,1980,5206305,Cristianópolis,GO,REGIÃO CENTRO-OESTE,0.0033041,0.00040697,0,0,0,0.00736153,0,0.0110726,0.862352264606721,0.0190349287485421
3832,1980,5206404,Crixás,GO,REGIÃO CENTRO-OESTE,0.01367286,0.01836187,0.00215125,1e-08,0,0.40367595,0.00017695,0.4380389,7.56220146740026,1.27806094613352
3833,1980,5206503,Cromínia,GO,REGIÃO CENTRO-OESTE,0.00426895,0.00125758,0.00066513,0,0,0.02092105,0.00030394,0.02741665,0.943331608445367,0.0312898936737608
3834,1980,5206602,Cumari,GO,REGIÃO CENTRO-OESTE,0.00507219,0.00110734,0.00209743,0.0035958,0,0.02773101,0.00121477,0.04081853,1.59821898865852,0.0489500220360226
3835,1980,5206701,Damianópolis,GO,REGIÃO CENTRO-OESTE,0.00114508,0.00241114,9.157e-05,0,0,0.00985672,0.00112385,0.01462836,0.944197542758725,0.0348621083419364
3836,1980,5206800,Damolândia,GO,REGIÃO CENTRO-OESTE,0.00250578,0.00089546,0.00118391,0,0,0.01016639,0.00831817,0.02306971,0.501672853063848,0.00711055334491381
3837,1980,5206909,Davinópolis,GO,REGIÃO CENTRO-OESTE,0.00227463,0.00151608,0.00014296,4e-08,0,0.0221932,0,0.02612692,1.34640470068545,0.044531419793507
3838,1980,5207006,Dianópolis,GO,REGIÃO CENTRO-OESTE,0.00933407,0.00650113,0.00043282,5.65e-06,0,0.01851914,0.00487561,0.03966842,4.09715369876558,0.348271146162938
3839,1980,5207105,Diorama,GO,REGIÃO CENTRO-OESTE,0.00262514,0.00196418,8.182e-05,0,0,0.02812151,3.12e-06,0.03279578,1.76926811200715,0.0581592125519176
3840,1980,5207204,Dois Irmãos de Goiás,GO,REGIÃO CENTRO-OESTE,0.00365052,0.00737119,0,0,0,0.03357481,4.44e-06,0.04460096,2.79047710389424,0.308140062037019
3841,1980,5207303,Dueré,GO,REGIÃO CENTRO-OESTE,0.00270341,0.00388002,0,0,0,0.04512765,0.01326807,0.06497914,3.62237246748077,0.311313897587706
3842,1980,5207402,Edéia,GO,REGIÃO CENTRO-OESTE,0.01280369,0.00451616,0.00099772,0,0,0.08018508,0.00062713,0.09912977,2.81720393254793,0.175530768478352
3843,1980,5207501,Estrela do Norte,GO,REGIÃO CENTRO-OESTE,0.00437875,0.00078266,0.00025912,0,0,0.0127064,0,0.01812692,0.910684602919381,0.0252081827793456
3844,1980,5207600,Fazenda Nova,GO,REGIÃO CENTRO-OESTE,0.00739455,0.00485838,0.00097157,0,0,0.05826357,0,0.07148806,2.2619869641866,0.108358890083817
3845,1980,5207709,Filadélfia,GO,REGIÃO CENTRO-OESTE,0.01283608,0.01489149,2.05e-06,0,0,0.07471522,0.01329775,0.11574259,3.73237882094061,0.505669089179803
3846,1980,5207808,Firminópolis,GO,REGIÃO CENTRO-OESTE,0.01208008,0.00314752,0.0009045,0,0,0.0380252,8.84e-06,0.05416615,1.19771287304331,0.0346874276193093
3847,1980,5207907,Flores de Goiás,GO,REGIÃO CENTRO-OESTE,0.00097912,0.00255586,0.00013549,0,0,0.03229028,0.00031436,0.03627511,3.54720680489888,0.311216669044509
3848,1980,5208004,Formosa,GO,REGIÃO CENTRO-OESTE,0.05308627,0.01114091,0.00840861,1.73e-06,0,0.12058557,0.82910696,1.02233003,5.15366613571206,0.578083779615368
3849,1980,5208103,Formoso,GO,REGIÃO CENTRO-OESTE,0.01265105,0.00843907,0.00086629,1.8e-07,0,0.06179484,0.00115902,0.08491045,3.65926262899536,0.248591766187587
3850,1980,5208202,Formoso do Araguaia,GO,REGIÃO CENTRO-OESTE,0.00778934,0.00891467,0.00123384,0,0,0.10189401,0.54700649,0.66683835,6.6862850207213,1.1008362821031
3851,1980,5208301,Divinópolis de Goiás,GO,REGIÃO CENTRO-OESTE,0.00357864,0.00196075,0,2.5e-07,0,0.0250012,0.01268264,0.04322349,1.2398384388855,0.0692876200755772
3852,1980,5208400,Goianápolis,GO,REGIÃO CENTRO-OESTE,0.00535756,0.00389058,0.00023515,0,0,0.01732426,0.03095033,0.05775789,0.787987648742817,0.0228951292122432
3853,1980,5208509,Goiandira,GO,REGIÃO CENTRO-OESTE,0.00925213,0.00112859,0.0002563,0,0,0.02620073,7.834e-05,0.0369161,1.17274314894915,0.0477674771046289
3854,1980,5208608,Goianésia,GO,REGIÃO CENTRO-OESTE,0.0409599,0.00800893,0.01896777,0.0035942,0,0.09586382,0.01260956,0.18000419,2.39846405038945,0.11919277299103
3855,1980,5208707,Goiânia,GO,REGIÃO CENTRO-OESTE,1.41835937,0.01135841,0.41315449,4.8e-07,0,0.0406359,0.19284157,2.07635023,1.89691969512953,0.0887286288456759
3856,1980,5208806,Goianira,GO,REGIÃO CENTRO-OESTE,0.00766472,0.00228818,0.0011513,0.00360682,0,0.02105953,0.04877244,0.08454299,1.14557650547833,0.0280795944086146
3857,1980,5208905,Goiás,GO,REGIÃO CENTRO-OESTE,0.04628826,0.01818793,0.00411181,0.00372546,0,0.2633156,0.00156691,0.33719598,5.18009067753095,0.61024562297995
3858,1980,5209002,Goiatins,GO,REGIÃO CENTRO-OESTE,0.00430053,0.01538797,0.0002755,0,0,0.03277724,1.022e-05,0.05275145,6.0898941045188,0.895322680357334
3859,1980,5209101,Goiatuba,GO,REGIÃO CENTRO-OESTE,0.03831465,0.0070083,0.01016853,0.0035942,0,0.12610325,0.01458717,0.1997761,3.81717325123303,0.262724092006202
3860,1980,5209200,Guapó,GO,REGIÃO CENTRO-OESTE,0.01273146,0.003798,0.00416853,0.00053329,0,0.03848357,0.10326565,0.16298049,1.17720221545653,0.0451018754607928
3861,1980,5209309,Guaraí,GO,REGIÃO CENTRO-OESTE,0.02047777,0.00981674,0.00099364,0,0,0.0417308,0,0.07301895,2.72439853960378,0.258101706753538
3862,1980,5209408,Guarani de Goiás,GO,REGIÃO CENTRO-OESTE,0.00126317,0.00268536,8.115e-05,0,0,0.01203492,0.02059994,0.03666453,1.94055647431434,0.102623703741665
3863,1980,5209507,Gurupi,GO,REGIÃO CENTRO-OESTE,0.05759973,0.00901312,0.01080187,0.0035942,0,0.07596001,0.00383488,0.1608038,4.69268839987713,0.417825925356704
3864,1980,5209606,Heitoraí,GO,REGIÃO CENTRO-OESTE,0.00366379,0.00121774,0.00019954,0,0,0.01623885,0.00089112,0.02221105,0.872126765199681,0.0194735323097818
3865,1980,5209705,Hidrolândia,GO,REGIÃO CENTRO-OESTE,0.00804283,0.00420208,0.00022532,5.6e-07,0,0.04342203,0.02093608,0.0768289,1.67807943413841,0.080129715324689
3866,1980,5209804,Hidrolina,GO,REGIÃO CENTRO-OESTE,0.00534635,0.00203147,0.00040028,0.00013469,0,0.02403707,0,0.03194986,1.15145261782272,0.0485592951247848
3867,1980,5209903,Iaciara,GO,REGIÃO CENTRO-OESTE,0.005936,0.00308466,0.00044121,0,0,0.02747918,9.051e-05,0.03703156,2.20345412194667,0.136033790677932
3868,1980,5210000,Inhumas,GO,REGIÃO CENTRO-OESTE,0.04069702,0.0065588,0.00913976,0,0,0.05415305,0.07013017,0.18067881,1.1243987480185,0.0519182641993418
3869,1980,5210109,Ipameri,GO,REGIÃO CENTRO-OESTE,0.03493479,0.0046988,0.00456366,0.00013536,0,0.08228838,0.00344279,0.13006377,5.11536856808065,0.371084520285821
3870,1980,5210208,Iporá,GO,REGIÃO CENTRO-OESTE,0.05048534,0.00461358,0.00637315,2.39e-06,0,0.05591931,0.0001098,0.11750358,1.79816807482058,0.0868155400572795
3871,1980,5210307,Israelândia,GO,REGIÃO CENTRO-OESTE,0.00312188,0.00164184,0.00016297,0.00359421,0,0.03471745,0.00019094,0.0434293,1.29736419770274,0.048808685698162
3872,1980,5210406,Itaberaí,GO,REGIÃO CENTRO-OESTE,0.02157012,0.01145067,0.00495911,0.0037289,0,0.07864482,0.00848618,0.1288398,2.27483153095059,0.124224392911188
3873,1980,5210505,Itacajá,GO,REGIÃO CENTRO-OESTE,0.00571665,0.01301174,0.00018664,0,0,0.04862046,0,0.06753549,6.57596342704436,0.676669284422355
3874,1980,5210604,Itaguaru,GO,REGIÃO CENTRO-OESTE,0.00815817,0.00286284,0.00016514,0,0,0.01849677,0.00022832,0.02991123,0.761404835075104,0.020277097216999
3875,1980,5210703,Itaguatins,GO,REGIÃO CENTRO-OESTE,0.00238207,0.01514304,0,0,0,0.01115981,0,0.02868491,2.85149068604143,0.14792683953057
3876,1980,5210802,Itajá,GO,REGIÃO CENTRO-OESTE,0.0079264,0.0028266,0.00089622,0,0,0.11653966,0.00027733,0.12846621,3.38498899458171,0.21895709787153
3877,1980,5210901,Itapaci,GO,REGIÃO CENTRO-OESTE,0.01020113,0.00656812,0.00090731,0.00013528,0,0.06108992,0.0026454,0.08154717,3.09586175414794,0.141276175215179
3878,1980,5211008,Itapirapuã,GO,REGIÃO CENTRO-OESTE,0.01581163,0.00417492,0.00119529,0,0,0.11472268,0.04462484,0.18052936,2.50457494204372,0.172473051488603
3879,1980,5211107,Itaporã de Goiás,GO,REGIÃO CENTRO-OESTE,0.00311736,0.00344155,0,0,0,0.00913187,0,0.01569078,1.31773338563916,0.0717228222382252
3880,1980,5211206,Itapuranga,GO,REGIÃO CENTRO-OESTE,0.02891433,0.01219054,0.01056916,0.00011267,0,0.08389692,0.01374078,0.14942439,1.88355387420743,0.12463049793522
3881,1980,5211305,Itarumã,GO,REGIÃO CENTRO-OESTE,0.00283754,0.00345438,0.00018485,0,0,0.13652706,2.703e-05,0.14303086,4.195575816834,0.294220763647574
3882,1980,5211404,Itauçu,GO,REGIÃO CENTRO-OESTE,0.0105264,0.00346963,0.00549414,0,0,0.03600485,0.00936908,0.06486411,1.11605404139474,0.0323158453023046
3883,1980,5211503,Itumbiara,GO,REGIÃO CENTRO-OESTE,0.17209678,0.01334949,0.03120853,0.00359494,0,0.19018306,0.01467233,0.42510513,3.72218166706505,0.313722470332412
3884,1980,5211602,Ivolândia,GO,REGIÃO CENTRO-OESTE,0.00304162,0.0022765,7.148e-05,0,0,0.04085748,0,0.04624708,3.18745476174096,0.106907613481018
